status,collision_index,collision_year,collision_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_severity
Unvalidated,2024991428084,,991428084,2.0,1.0,1,2.0,42,7,0.0,0,0,0,0.0,9,2.0,8,-1,3,3
Unvalidated,2024010512331,2024.0,010512331,1.0,1.0,1,1.0,18,4,0.0,0,0,0,0.0,3,1.0,2,E01001395,-1,3
Unvalidated,2024451395509,2024.0,451395509,2.0,2.0,2,,22,5,0.0,0,1,0,0.0,9,1.0,10,E01030604,3,3
Unvalidated,2024131431950,2024.0,131431950,1.0,2.0,1,1.0,34,6,0.0,0,0,0,0.0,9,1.0,3,E01013394,3,3
Unvalidated,2024201420680,2024.0,201420680,1.0,1.0,3,1.0,15,3,5.0,1,0,0,0.0,0,1.0,1,E01009109,3,3
Unvalidated,2024461440033,2024.0,461440033,5.0,3.0,1,2.0,57,9,0.0,0,0,0,0.0,9,1.0,7,E01024709,3,3
Unvalidated,2024311434963,2024.0,311434963,1.0,1.0,1,1.0,16,4,0.0,0,0,0,,9,1.0,10,E01028377,3,3
Unvalidated,2024461420890,2024.0,461420890,0.8814971432354135,2.0,1,1.0,26,6,0.0,0,0,0,0.0,9,1.0,5,E01024595,3,3
Unvalidated,2024311425952,2024.0,311425952,1.0,1.0,1,1.0,31,6,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024061417845,2024.0,061417845,1.0,1.0,3,1.0,49,8,5.0,1,0,0,0.0,0,1.0,1,E01004793,3,3
Unvalidated,2024991435403,2024.0,991435403,2.0,1.0,2,1.0,28,6,0.0,0,1,0,0.0,9,1.0,2,-1,3,3
Unvalidated,2024631415914,2024.0,631415914,3.0,1.134706103959712,1,1.0,23,5,0.0,0,0,0,0.0,21,1.0,1,W01001480,3,3
Unvalidated,2024061415063,2024.0,061415063,3.0,2.0,1,2.0,48,8,0.0,0,0,0,0.0,9,,8,E01006210,3,3
,2024061457590,2024.0,061457590,2.0,1.0,1,1.0,19,4,0.0,0,0,0,0.0,97,1.0,1,E01005746,3,3
Unvalidated,2024451423692,2024.0,451423692,1.0,1.0,1,2.0,32,6,0.0,0,0,0,0.0,9,3.0,5,E01030852,3,3
Unvalidated,2024371463561,2024.0,371463561,2.0,1.0,1,1.0,17,4,0.0,0,0,0,0.0,97,3.0,4,E01030201,3,3
Unvalidated,2024421454078,2024.0,421454078,2.2234712594855903,1.0,1,1.0,64,9,0.0,0,0,0,0.0,1,1.0,6,E01021334,3,3
Unvalidated,2024141442266,2024.0,141442266,3.0,1.0,1,2.0,66,10,0.0,0,0,0,0.0,9,1.0,2,E01007348,3,3
Unvalidated,2024052401313,2024.0,052401313,1.0,1.0,1,1.0,61,9,0.0,0,0,0,0.0,9,1.0,1,E01007257,-1,3
Unvalidated,2024552400133,2024.0,552400133,2.0,1.0,1,1.0,65,9,0.0,0,0,0,0.0,1,1.0,3,E01015442,-1,3
Unvalidated,2024411454859,2024.0,411454859,1.0,1.0,1,2.0,27,6,0.0,0,0,0,0.0,9,,10,E01023670,3,3
Unvalidated,2024010511402,2024.0,010511402,2.0,1.0,1,1.0,53,8,0.0,0,0,0,0.0,1,1.0,6,E01001869,-1,3
Unvalidated,2024471454574,2024.0,471454574,1.0,1.0,3,2.0,89,11,6.0,9,0,0,0.0,0,1.0,2,E01016909,3,3
Unvalidated,2024122400561,2024.0,122400561,2.0,1.0,1,2.0,18,4,0.0,0,0,0,0.0,1,3.0,7,E01024302,-1,3
Unvalidated,2024131416300,2024.0,131416300,1.0,3.0,2,1.0,15,3,0.0,0,1,0,0.0,9,1.0,3,E01010629,3,3
Unvalidated,2024211445002,2024.0,211445002,1.0,2.0,2,1.0,0,1,0.0,0,2,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024061409004,2024.0,061409004,2.0,3.0,2,2.0,11,3,0.0,0,2,0,0.0,9,,-1,-1,3,3
Unvalidated,2024010502511,2024.0,010502511,1.0,1.0,1,1.0,37,7,0.0,0,0,0,0.0,9,1.0,6,E01004621,-1,3
Unvalidated,2024221443049,2024.0,221443049,2.0,1.0,1,1.0,52,8,-0.44042242358670813,0,0,0,0.0,5,1.0,4,E01014158,3,3
Unvalidated,2024991433221,2024.0,991433221,2.0,1.0,1,1.0,55,8,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024622400394,2024.0,622400394,2.0,4.0,2,2.0,22,5,0.0,0,0,0,0.0,19,,-1,-1,-1,3
Unvalidated,2024411432545,2024.0,411432545,2.0,1.0,1,1.0,51,8,0.0,0,0,0,0.0,9,1.0,8,E01021793,3,3
Unvalidated,2024991445329,,991445329,1.0,1.0,1,1.0,43,7,0.0,0,0,0,0.0,9,2.0,2,-1,1,1
Unvalidated,2024461416951,2024.0,461416951,1.0,1.0,3,2.0,12,3,4.383721457629856,3,0,0,0.0,0,1.0,1,E01024305,3,3
Unvalidated,2024451404820,2024.0,451404820,1.0,1.0,1,1.0,20,4,0.0,0,0,0,0.0,3,2.0,9,E01030760,3,3
Unvalidated,2024041410877,2024.0,041410877,1.0,1.0,3,2.0,47,8,10.0,9,0,0,0.0,0,1.0,1,E01025120,3,3
,2024471449652,2024.0,471449652,2.0,1.0,1,2.0,27,6,0.0,0,0,0,,9,3.0,8,E01021201,3,3
Unvalidated,2024010509240,2024.0,010509240,1.0,1.0,1,1.0,24,5,0.0,0,0,0,0.0,3,1.0,7,E01003794,-1,3
Unvalidated,2024520001539,2024.0,520001539,2.149438987716187,2.0,2,1.0,70,10,0.0,0,1,0,0.0,9,1.0,7,E01023066,-1,3
Unvalidated,2024010494288,2024.0,010494288,1.0,1.0,1,1.0,48,8,0.0,0,0,0,0.0,5,1.0,9,E01030605,-1,3
Unvalidated,2024451426442,2024.0,451426442,1.0,1.0,3,1.0,30,6,5.0,1,0,0,2.0,0,-1.0,-1,-1,3,3
Unvalidated,2024451467616,2024.0,451467616,1.0,2.0,3,1.0,19,4,6.0,9,0,0,0.0,0,1.0,6,E01030912,3,3
Unvalidated,2024141435781,2024.0,141435781,1.0,1.0,1,1.0,31,6,0.0,0,0,0,0.0,9,-1.0,-1,-1,7,2
Unvalidated,2024371449834,2024.0,371449834,2.0,2.0,1,1.0,64,9,0.0,0,0,0,0.0,9,1.0,3,E01029968,3,3
Unvalidated,2024471425324,2024.0,471425324,2.0,1.0,1,2.0,29,6,0.0,0,0,0,0.0,9,1.0,7,E01020970,3,3
Unvalidated,2024010493639,2024.0,010493639,1.0,1.0,1,2.0,35,6,0.0,0,0,0,0.0,9,1.0,2,E01004409,-1,3
Unvalidated,2024991452252,2024.0,991452252,1.0,1.0,2,2.0,20,4,0.0,0,1,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024991417114,2024.0,991417114,1.0,1.0,2,2.0,61,9,0.0,0,0,2,0.0,11,1.0,4,-1,3,3
Unvalidated,202417M303324,2024.0,17M303324,0.9005274943195728,1.0,1,2.0,57,9,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024010510757,2024.0,,2.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,5,1.0,3,E01001768,-1,3
Unvalidated,2024461399165,2024.0,461399165,1.0,2.0,2,2.0,33,6,0.0,0,1,0,0.0,9,1.0,3,E01024396,3,3
,2024052400666,2024.0,052400666,1.0,1.0,1,2.0,42,7,0.0,0,0,0,0.0,9,1.0,3,E01006671,-1,3
Unvalidated,2024010514605,2024.0,010514605,1.0,1.0,1,1.0,35,6,0.0,0,0,0,,9,1.0,4,E01000616,-1,3
Unvalidated,2024010518242,2024.0,010518242,1.0,1.0,1,2.0,28,6,0.0,0,0,0,0.0,3,1.0,5,E01003142,-1,3
Unvalidated,2024131458982,2024.0,131458982,2.0,4.0,2,2.0,27,6,-0.12811132591023136,0,2,0,0.0,9,1.0,3,E01033690,3,3
Unvalidated,2024010502181,2024.0,010502181,1.0,1.0,1,1.0,25,5,0.0,0,0,0,,4,1.0,4,E01000503,-1,3
Unvalidated,2024010514183,2024.0,010514183,1.0,1.0,3,2.0,15,3,1.0,3,0,0,0.0,0,1.0,2,E01001971,-1,3
Unvalidated,2024461406885,2024.0,461406885,1.0,1.0,3,1.0,23,5,6.0,9,0,0,,0,3.0,8,E01024407,3,3
Unvalidated,2024231412268,,231412268,2.0,3.0,2,2.0,64,9,-0.023535045521104265,0,1,0,0.0,9,1.0,7,E01031335,3,3
Unvalidated,2024131403595,2024.0,131403595,1.0,1.0,2,1.0,18,4,-0.05174700804593261,0,1,0,0.0,9,3.0,7,E01027646,3,3
Unvalidated,2024141414103,2024.0,141414103,1.0343682905974758,1.0,1,2.0,35,6,0.0,0,0,0,0.0,9,3.0,9,E01007425,3,3
Unvalidated,2024010519108,2024.0,010519108,2.0,1.0,1,1.0,11,3,0.0,0,0,0,0.0,1,1.0,6,E01001309,-1,3
Unvalidated,2024010504769,2024.0,010504769,1.0,1.0,1,1.0,21,5,0.0,0,0,0,0.0,3,1.0,1,E01004665,-1,3
,2024010505827,2024.0,010505827,1.0,1.0,1,1.0,19,4,0.0,0,0,0,0.0,9,,5,E01001091,-1,3
Unvalidated,2024340NN1842,2024.0,340NN1842,1.0,1.0,1,1.0,43,7,0.0,0,-1,0,0.0,19,2.0,10,E01027046,3,3
Unvalidated,2024471421686,2024.0,471421686,2.0,1.0,1,1.0,30,6,0.0,0,0,0,0.0,1,1.0,6,E01016970,7,2
Unvalidated,2024010514795,2024.0,010514795,1.0,1.0,1,1.0,64,9,0.0987056675854523,0,0,0,0.0,9,1.0,2,E01002741,-1,3
Unvalidated,2024371438796,2024.0,371438796,1.0,1.0,3,2.0,51,8,8.475268995463063,3,0,0,0.0,0,-1.0,-1,-1,7,2
,2024461400562,2024.0,461400562,1.0,1.0,1,2.0,47,8,0.0,0,0,0,0.0,9,1.0,7,E01024073,3,3
Unvalidated,2024545136324,2024.0,545136324,1.0,2.0,1,1.0,18,4,0.0,0,0,0,0.0,9,1.0,8,E01032951,-1,3
Unvalidated,2024421419264,,421419264,2.0,1.0,1,2.0,63,9,0.0,0,0,0,0.0,9,1.0,9,E01021285,3,3
Unvalidated,2024552400305,,552400305,3.0,1.0,1,2.0,32,6,0.0,0,0,0,,9,1.0,6,E01015368,-1,3
Unvalidated,2024010507774,2024.0,010507774,1.0,1.0,1,-1.0,39,7,0.0,0,0,0,0.0,3,1.0,4,E01001686,-1,3
Unvalidated,2024631438624,2024.0,631438624,2.0,1.0,1,1.0,38,7,0.07928898395609581,0,0,0,0.0,1,1.0,4,W01000587,3,3
Unvalidated,2024501471035,2024.0,501471035,1.0,1.0,3,2.0,16,4,4.0,1,0,0,2.0,0,1.0,4,E01032645,3,3
Unvalidated,2024010499630,2024.0,010499630,1.0,1.0,3,,4,1,5.0,1,0,0,0.0,0,1.0,3,E01000495,-1,3
Unvalidated,2024010519215,2024.0,010519215,3.0,3.0,1,1.0,47,8,0.0,0,0,0,0.0,9,,2,E01003975,-1,3
Unvalidated,2024211453330,2024.0,211453330,2.0,2.0,1,1.0,62,9,0.0,0,0,0,0.0,9,1.0,1,E01030279,3,3
Unvalidated,2024421419781,2024.0,421419781,2.0,1.0,1,,50,8,0.0,0,0,0,0.0,9,1.0,2,E01015896,7,2
Unvalidated,2024201452482,2024.0,201452482,2.0,1.0,1,1.0,77,11,0.0,0,0,0,0.0,9,1.0,1,E01010289,3,3
Unvalidated,2024610000824,2024.0,610000824,2.0,1.0,1,,27,6,-0.15278656639824337,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024010505427,2024.0,010505427,1.0,2.0,2,2.0,43,7,0.0,0,0,3,0.0,11,1.0,2,E01000021,-1,3
Unvalidated,2024010495392,2024.0,010495392,1.0,1.0,2,2.0,62,9,0.0,0,0,3,0.0,11,1.0,6,E01004583,-1,3
Unvalidated,2024061420289,2024.0,061420289,1.0,1.0,3,1.0,11,3,5.0,3,0,0,0.0,0,1.0,3,E01004872,7,2
,2024552400973,2024.0,552400973,2.0,2.0,2,2.0,18,4,0.0,0,1,0,0.0,9,,9,E01015300,-1,3
Unvalidated,2024421396555,2024.0,421396555,1.0,2.0,2,1.0,44,7,0.0,0,2,0,0.0,9,1.0,8,E01021544,3,3
Unvalidated,2024471453255,2024.0,471453255,1.0232145471398026,1.0,2,1.0,5,1,0.0,0,2,0,0.0,9,1.0,8,E01021197,3,3
Unvalidated,2024520401560,2024.0,520401560,1.0,0.9989752094387679,1,1.0,67,10,0.0,0,0,0,0.0,9,1.0,10,E01031927,-1,3
Unvalidated,2024131426809,2024.0,131426809,1.0,3.0,2,1.0,61,9,0.0,0,2,0,0.0,9,1.0,7,E01011642,3,3
,2024161426338,2024.0,161426338,1.0,1.0,1,1.0,48,8,0.0,0,0,0,0.0,9,1.0,6,E01012959,3,3
Unvalidated,2024451451792,,451451792,2.0,2.0,1,2.0,80,11,0.0,0,0,0,0.0,9,1.0,9,E01030705,3,3
Unvalidated,2024010512163,2024.0,010512163,1.2279672123961058,0.9364317742607898,2,2.0,36,7,0.0,0,2,0,0.0,9,1.0,4,E01001087,-1,3
Unvalidated,2024302400150,2024.0,302400150,1.0,0.9291060629628489,3,1.0,29,6,10.0,1,0,0,0.0,0,1.0,2,E01013483,-1,3
Unvalidated,2024010495231,2024.0,010495231,2.0,1.0,1,1.0,29,6,0.0,0,0,0,0.0,4,1.0,3,E01001000,-1,3
Unvalidated,2024991461250,2024.0,991461250,1.0,1.0,1,1.0,33,6,0.0,0,0,0,,9,-1.0,-1,-1,3,3
Unvalidated,2024010503506,2024.0,010503506,2.0,2.0,2,1.0,14,3,0.0,0,2,0,0.0,9,1.0,4,E01033590,-1,2
Unvalidated,2024411417067,2024.0,411417067,1.0,1.0,3,2.0,64,9,8.0,3,0,0,0.0,0,1.0,9,E01023964,6,2
Unvalidated,2024351428196,2024.0,351428196,1.0,1.0,3,,26,6,9.0,9,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024371437186,2024.0,371437186,2.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,1,1.0,4,E01033123,3,3
Unvalidated,2024010517490,2024.0,010517490,1.0,1.0,1,2.0,62,9,0.0,0,0,0,0.0,1,1.0,1,E01000953,-1,3
Unvalidated,2024531401857,2024.0,531401857,2.0,3.0,1,2.0,57,9,0.0,0,0,0,0.0,9,3.0,6,E01022263,3,3
Unvalidated,2024552400518,2024.0,552400518,1.0,1.0,1,1.0,16,4,0.0,0,0,0,0.0,2,3.0,9,E01020497,-1,2
Unvalidated,2024201428061,2024.0,201428061,1.0,1.0,3,1.0,81,11,9.0,5,0,0,0.0,0,1.0,2,E01009043,3,3
Unvalidated,2024440099780,2024.0,440099780,3.0,2.0,2,2.0,62,9,0.0,0,1,0,0.0,9,1.0,6,E01023121,-1,3
Unvalidated,2024211458381,2024.0,211458381,2.0,1.0,3,2.0,23,5,10.0,9,0,0,-1.0,0,1.0,2,E01014234,3,3
Unvalidated,2024991421525,2024.0,991421525,1.0,2.0,2,1.0,73,10,0.0,0,2,0,0.0,8,1.0,6,-1,3,3
Unvalidated,2024411445493,2024.0,411445493,1.0,1.0,2,1.0,63,9,0.0,0,1,0,0.0,9,1.0,9,E01001422,3,3
Unvalidated,2024520002237,2024.0,520002237,1.0,1.0,1,1.0,43,7,0.0,0,0,0,0.0,1,,10,E01014477,-1,3
Unvalidated,2024131399384,2024.0,131399384,1.0,1.0,1,1.0,32,6,0.0,0,0,0,0.0,9,1.0,9,E01010574,3,3
Unvalidated,2024010507498,2024.0,010507498,1.0,1.0,1,1.0,33,6,0.0,0,0,0,0.0,3,1.0,3,E01001547,-1,3
Unvalidated,2024302400442,2024.0,302400442,1.0186978852488389,1.0,1,2.0,37,7,0.0,0,0,0,0.0,9,1.0,4,E01013503,-1,3
Unvalidated,2024411489858,2024.0,411489858,1.0,1.0,1,2.0,34,6,0.0,0,0,0,0.0,9,1.0,4,E01023401,3,3
Unvalidated,2024401433531,2024.0,401433531,3.0,2.0,1,2.0,30,6,0.0,0,0,0,,9,1.0,2,E01017492,3,3
Unvalidated,2024461400634,2024.0,461400634,1.0,1.0,2,2.0,80,11,0.0,0,2,0,0.0,8,1.0,4,E01024231,3,3
Unvalidated,2024041406530,2024.0,041406530,2.248613805455043,3.0,1,1.0,65,9,0.0,0,0,0,0.0,9,2.0,9,E01025340,3,3
Unvalidated,2024010499528,2024.0,010499528,1.0,1.0,1,1.0,60,9,0.0,0,0,0,0.0,1,1.0,8,E01000200,-1,3
Unvalidated,2024610004924,2024.0,610004924,3.0,3.0,1,2.0,33,6,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024061454073,2024.0,061454073,2.0,1.0,1,1.0,70,10,0.0,0,0,0,0.0,9,1.0,5,E01005677,3,3
Unvalidated,2024520002044,2024.0,520002044,2.0,1.0,1,2.0,46,8,0.0,0,0,0,0.0,9,1.0,7,E01029033,-1,3
Unvalidated,2024111448799,2024.0,,1.0,1.0,1,2.0,30,6,0.0,0,0,0,0.0,9,1.0,6,E01012323,3,3
Unvalidated,2024010492256,2024.0,010492256,1.0,1.0,1,1.0,48,8,0.0,0,0,0,0.0,9,3.0,7,E01024422,-1,3
Unvalidated,2024421437823,2024.0,421437823,1.94588272072686,1.0,1,1.0,51,8,0.0,0,0,0,0.0,8,2.0,10,E01022085,3,3
Unvalidated,2024010516704,2024.0,,1.0,1.0,1,1.0,24,5,0.0,0,0,0,0.0,9,1.0,8,E01002534,-1,3
Unvalidated,2024122400508,2024.0,122400508,2.0,1.0,2,1.0,9,2,0.0,0,1,0,0.0,9,3.0,7,E01027667,-1,3
Unvalidated,2024010517327,2024.0,010517327,1.0,1.0,3,2.0,35,6,10.0,9,0,0,0.0,0,1.0,3,E01002070,-1,3
Unvalidated,2024131456055,2024.0,131456055,1.0,1.0,1,2.0,84,11,0.0,0,0,0,0.0,9,1.0,1,E01010967,3,3
Unvalidated,2024461447053,2024.0,461447053,1.0,1.0,3,1.0,72,10,6.0,9,0,0,0.0,0,1.0,5,E01024601,3,3
Unvalidated,2024041455349,2024.0,041455349,2.0,2.0,1,1.0,36,7,0.0,0,0,0,0.0,98,1.0,1,E01025083,3,3
Unvalidated,2024351463879,2024.0,351463879,1.898672086540624,1.0,1,2.0,49,8,0.0,0,0,0,0.0,8,1.0,9,E01018161,3,3
Unvalidated,2024610010224,2024.0,610010224,1.0,1.0,1,1.0,23,5,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024010488617,,010488617,1.0,1.0,3,1.0,61,9,1.0,1,0,0,0.0,0,1.0,8,E01002181,-1,3
Unvalidated,2024131455616,2024.0,131455616,1.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,9,1.0,9,E01011186,3,3
Unvalidated,2024010506022,2024.0,010506022,1.0,1.0,1,1.0,26,6,0.08065981909435453,0,0,0,0.0,3,1.0,4,E01002101,-1,3
Unvalidated,2024010503849,2024.0,010503849,1.0,1.0,1,1.0,61,9,0.0,0,0,0,0.0,1,1.0,10,E01003805,-1,3
Unvalidated,2024010500916,2024.0,010500916,1.0,1.0,1,1.0,28,6,0.0,0,0,0,0.0,3,1.0,3,E01003592,-1,3
Unvalidated,2024010516767,2024.0,010516767,1.0,1.0,1,1.0,30,6,0.0,0,0,0,0.0,9,,5,E01033494,-1,3
Unvalidated,2024141471961,2024.0,141471961,2.159134482191588,1.0,1,1.0,24,5,0.0,0,0,0,0.0,9,1.0,1,E01007370,3,3
Unvalidated,2024221435856,2024.0,221435856,1.0,1.007899344218796,1,2.0,38,7,0.0,0,0,0,0.0,9,3.0,4,E01029003,3,3
Unvalidated,2024010494526,2024.0,010494526,1.0,1.0,3,1.0,35,6,5.0,9,0,0,0.0,0,1.0,1,E01002852,-1,3
Unvalidated,2024010506836,2024.0,010506836,1.0,1.0,1,2.0,48,8,0.0,0,0,0,0.0,9,1.0,5,E01002692,-1,3
Unvalidated,2024122400271,2024.0,122400271,2.0,1.0,1,2.0,33,6,0.0,0,0,0,0.0,1,1.0,5,E01033068,-1,3
Unvalidated,2024010488162,2024.0,010488162,2.0,1.0,1,,58,9,0.0,0,0,0,0.0,1,1.0,5,E01004494,-1,3
Unvalidated,2024991478565,2024.0,991478565,2.0,1.0,2,1.0,28,6,0.0,0,0,4,0.0,11,1.0,5,-1,3,3
Unvalidated,2024531433409,2024.0,531433409,2.0,1.0,2,2.0,14,3,0.0,0,1,0,0.0,9,1.0,5,E01022344,3,3
Unvalidated,2024471433637,2024.0,471433637,1.0,1.0,1,2.0,68,10,0.0,0,0,0,0.0,9,3.0,7,E01031660,7,2
Unvalidated,2024131452222,2024.0,131452222,2.0,2.0,2,2.0,63,9,0.0,0,1,0,0.0,9,1.0,2,E01011235,3,3
Unvalidated,2024131400788,2024.0,131400788,1.0,1.0,2,2.0,18,4,0.0,0,2,0,0.0,9,1.0,7,E01010644,3,3
Unvalidated,202460Q083313,2024.0,60Q083313,1.0,1.0,1,1.0,19,4,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024631432474,2024.0,631432474,2.0,1.0,1,,51,8,0.0,0,0,0,0.0,9,3.0,6,W01000538,3,3
Unvalidated,2024991440312,2024.0,991440312,1.0,1.0,3,2.0,9,2,5.0,3,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024351458321,2024.0,351458321,3.0,3.0,1,2.0,20,4,0.0,0,0,0,0.0,9,1.0,6,E01017943,3,3
Unvalidated,2024141450801,2024.0,141450801,1.0,1.0,1,1.0,20,4,0.0,0,0,0,0.0,9,1.0,6,E01007698,6,2
Unvalidated,2024461406353,2024.0,461406353,2.0,2.0,2,1.0,14,3,0.0,0,2,0,0.0,9,1.0,10,E01024404,3,3
Unvalidated,2024340WN0602,2024.0,340WN0602,2.0,2.0669793780167423,2,2.0,16,4,0.0,0,-1,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024141426535,2024.0,141426535,2.0,1.0,2,2.0,23,5,0.0,0,1,0,0.0,9,1.0,6,E01007640,3,3
Unvalidated,2024501432327,2024.0,,1.0,2.0,2,1.0,23,5,-0.15518167778433178,0,1,0,,19,1.0,6,E01020209,5,2
Unvalidated,2024211400322,2024.0,,4.0,1.0,1,2.0,35,6,0.0,0,0,0,0.0,9,1.0,10,E01008589,3,3
Unvalidated,2024991483156,2024.0,991483156,1.0,1.0,1,1.0,88,11,0.0,0,0,0,0.0,9,3.0,6,-1,3,3
Unvalidated,2024421432054,2024.0,421432054,2.0,1.0,1,2.0,34,6,0.0,0,0,0,0.0,9,1.0,2,E01015840,3,3
Unvalidated,2024401454349,2024.0,401454349,2.0,2.0,2,,20,4,0.0,0,1,0,0.0,9,1.0,3,E01015731,3,3
Unvalidated,2024471459159,2024.0,471459159,1.0,2.0,2,1.0,15,3,0.0,0,1,0,0.0,9,1.0,6,E01031472,3,3
Unvalidated,2024010490600,2024.0,010490600,1.0,1.0,1,1.0,27,6,0.0,0,0,0,0.0,3,1.0,6,E01002358,-1,2
,2024622400259,2024.0,622400259,1.0,0.8099067730450398,3,2.0,75,10,6.0,9,0,0,0.0,0,-1.0,-1,-1,-1,3
Unvalidated,2024131448232,2024.0,131448232,1.0,1.0,1,1.0,40,7,0.0,0,0,0,0.0,9,1.0,8,E01007705,3,3
Unvalidated,2024221398098,,221398098,2.0,3.0,2,2.0,23,5,0.0,0,2,0,0.0,9,1.0,2,E01033247,7,2
Unvalidated,2024131446337,2024.0,131446337,1.0,1.0,1,,49,8,0.0,0,0,0,0.0,9,1.0,3,E01010629,7,2
Unvalidated,2024201430966,2024.0,201430966,2.0,1.0,1,1.0,46,8,0.0,0,0,0,0.0,9,1.0,5,E01009888,3,3
Unvalidated,2024131438019,2024.0,131438019,2.0,3.0545239170639613,1,1.0,20,4,0.007382015563850915,0,0,0,0.0,9,1.0,1,E01010733,3,3
Unvalidated,2024061426929,2024.0,061426929,3.0,1.0,3,,38,7,6.0,5,0,0,0.0,0,-1.0,-1,-1,1,1
Unvalidated,2024010498847,2024.0,010498847,1.0,1.0,2,2.0,15,3,0.0,0,2,0,0.0,9,-1.0,-1,-1,-1,2
Unvalidated,2024522401770,2024.0,522401770,2.0,1.0,1,1.0,61,9,0.0,0,0,0,0.0,9,1.0,1,E01014583,-1,3
Unvalidated,202460Q032291,2024.0,60Q032291,2.0,1.0,2,1.0,9,2,0.0,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024201440983,2024.0,201440983,1.0,1.0,1,1.0,39,7,0.0,0,0,0,0.0,9,1.0,1,E01009881,3,3
Unvalidated,2024010505476,2024.0,010505476,2.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,3,1.0,3,E01002503,-1,3
Unvalidated,2024991443884,2024.0,991443884,1.0,1.0,2,1.0,37,7,0.0,0,1,0,0.0,9,1.0,1,-1,3,3
Unvalidated,2024371447566,2024.0,371447566,2.0,1.0,1,1.0,23,5,0.0,0,0,0,,9,2.0,7,E01029885,3,3
Unvalidated,2024371432951,,371432951,2.0,2.0,2,1.0,11,3,0.0,0,2,0,0.0,9,1.0,3,E01029998,3,3
Unvalidated,2024010503249,2024.0,010503249,1.0,1.0,1,2.0,23,5,0.0,0,0,0,0.0,3,1.0,7,E01002182,-1,3
Unvalidated,2024991443345,2024.0,991443345,1.0,1.0562723297503291,3,1.0,33,6,10.0,1,0,0,2.0,0,-1.0,-1,-1,3,3
Unvalidated,2024161436679,2024.0,161436679,1.0,1.0,1,1.0,47,8,0.0,0,0,0,0.0,9,1.0,1,E01012891,3,3
Unvalidated,2024131454362,2024.0,131454362,1.0,1.0,1,1.0,25,5,0.0,0,0,0,0.0,9,1.0,10,E01011516,3,3
Unvalidated,2024010511808,2024.0,010511808,1.0,1.0,1,1.0,35,6,0.0,0,0,0,0.0,9,1.0,2,E01003607,-1,3
Unvalidated,2024010510583,2024.0,010510583,2.0,1.0320271002499322,1,1.0,46,8,0.0,0,0,0,0.0,3,1.0,7,E01024422,-1,3
Unvalidated,2024622400198,2024.0,622400198,1.0,2.0,2,1.0,19,4,0.0,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024552400837,2024.0,552400837,1.0,3.0,2,1.0,29,6,0.0,0,2,0,0.0,9,1.0,5,E01020503,-1,3
Unvalidated,2024351452016,2024.0,351452016,2.0,2.0,1,1.0,51,8,0.0,0,0,0,0.0,9,3.0,8,E01018225,3,3
,2024052400893,,052400893,3.0,2.191549982460739,1,2.0,54,8,0.0,0,0,0,0.0,9,1.0,1,E01006692,-1,3
Unvalidated,2024041406127,2024.0,041406127,1.0,2.0,2,2.0,1,1,0.0,0,2,0,0.0,9,2.0,10,E01025530,1,1
Unvalidated,2024421455946,2024.0,421455946,2.0,2.0,1,1.0,24,5,0.0,0,0,0,0.0,20,1.0,3,E01000052,3,3
Unvalidated,2024501432163,2024.0,501432163,1.0,1.0,3,1.0,63,9,5.0,1,0,0,0.0,0,2.0,5,E01018936,3,3
Unvalidated,2024411412374,2024.0,411412374,1.0,2.0,2,1.0,35,6,-0.1746244304558464,0,2,0,0.0,8,3.0,6,E01023624,3,3
Unvalidated,2024221442412,,221442412,1.0,3.0,2,2.0,61,9,0.0,0,2,0,,9,1.0,3,W01001044,3,3
Unvalidated,2024010497901,2024.0,010497901,1.0,1.0,3,2.0,42,7,2.0,1,0,0,0.0,0,1.0,2,E01001357,-1,3
Unvalidated,2024010537512,2024.0,010537512,1.0,1.0,1,1.0,22,5,0.0,0,0,0,0.0,1,1.0,1,E01004205,-1,3
